txn_id,customer_id,txn_timestamp,txn_amount,txn_type,device_id,location,status
TXN02296,1692,2025-07-21 18:47:38,5216.47,TRANSFER,76e06135-c259-45bf-994a-a04f0a7ab509,"North David, SR",PENDING
TXN02297,1073,2025-01-05 22:15:18,9625.02,DEPOSIT,4cd37b05-e51b-44b4-8613-252312a23aa7,"New Keithmouth, HN",PENDING
TXN02298,1179,2025-04-19 14:52:18,6225.04,WITHDRAWAL,c2516191-df20-43a3-953a-01599cfee5c9,"Port Kathleen, PS",PENDING
TXN02299,1200,2025-11-26 11:36:59,1807.23,WITHDRAWAL,49b48c9b-433c-4de9-a7e1-9facee09a932,"Petersmouth, JO",PENDING
TXN02300,1506,2025-09-24 02:39:02,7507.68,DEPOSIT,095256f8-8cf4-4c1c-a0ff-1efca0f990b4,"North Darlene, GQ",FAILED
TXN02301,1487,2025-07-21 09:31:01,8232.78,WITHDRAWAL,62b1d31f-05c7-4509-b928-65909c38e544,"Port Maxwell, TJ",COMPLETED
TXN02302,1043,2025-08-22 03:43:24,3165.56,DEPOSIT,fed1aaf9-ac76-4ac0-8662-4d8af7d348ef,"South Angela, CI",COMPLETED
TXN02303,1989,2025-08-31 08:06:58,8297.54,TRANSFER,a920935f-d2eb-485f-b8cf-a8b618ebb9ac,"Kingbury, WS",PENDING
TXN02304,1925,2025-05-26 13:30:59,3045.0,DEPOSIT,d0775ab4-51a5-4268-8384-84279361a973,"Angelastad, SA",FAILED
TXN02305,1648,2025-10-12 21:38:59,4608.74,WITHDRAWAL,b2a7c9b5-4e5a-446b-9279-68e997a4acb5,"New Katherineburgh, TR",FAILED
TXN02306,1932,2025-11-22 06:01:24,698.85,TRANSFER,9a4d5aaf-6b4a-426a-9588-9929002b6e26,"Knightton, FM",COMPLETED
TXN02307,1342,2025-04-18 10:26:44,5510.16,TRANSFER,9b94a510-8513-4c5e-a739-d4f3e4d43692,"Smithland, ZA",COMPLETED
TXN02308,1464,2025-01-17 08:14:39,385.07,TRANSFER,3d977c5f-75ae-4072-ab9d-eef254e114bf,"South Katelyn, MR",PENDING
TXN02309,1339,2025-06-10 17:32:09,8070.19,WITHDRAWAL,517f3719-6629-4922-953f-1e280b1134bb,"South Robert, GR",PENDING
TXN02310,1255,2025-06-01 07:33:00,5987.56,DEPOSIT,967683ab-4c80-46c6-91b1-54fc8f654132,"East Michaeltown, SG",PENDING
TXN02311,1269,2025-04-11 23:31:48,8490.35,TRANSFER,9dafe563-6602-4424-b90f-0ddf7a99e310,"Lake Chloe, MY",COMPLETED
TXN02312,1002,2025-04-17 14:30:17,8986.56,TRANSFER,d65d7815-c61c-49b4-b5b7-8c754d219a3c,"Heathburgh, LI",COMPLETED
TXN02313,1533,2025-10-19 15:21:19,8474.61,DEPOSIT,48301db7-8810-4169-8257-ac68cfc47f87,"East Julie, ID",COMPLETED
TXN02314,1255,2025-03-04 04:49:58,9518.8,WITHDRAWAL,c44c8117-0138-4010-8325-07834d2de4cb,"West Christopherberg, KP",PENDING
TXN02315,1743,2025-02-09 00:35:26,5542.05,DEPOSIT,f13a5d89-3f21-460a-978d-d65f54bc0607,"Burkemouth, SN",PENDING
TXN02316,1011,2025-05-03 00:50:21,9351.54,WITHDRAWAL,f4e980e0-d889-4465-8823-4c9a75629bb8,"South Grantfort, TM",PENDING
TXN02317,1112,2025-10-21 22:24:55,2945.44,DEPOSIT,2a1f7077-470d-4b46-a982-c35f03d38568,"Shannonbury, GH",FAILED
TXN02318,1645,2025-03-21 13:03:30,6575.15,DEPOSIT,56830bf8-cb79-4cb5-9ede-807c24f753a3,"Michaelbury, BS",FAILED
TXN02319,1028,2025-04-27 05:44:50,2437.04,WITHDRAWAL,23a921a6-cf78-49eb-abef-753189ae9834,"Perezview, AO",PENDING
TXN02320,1792,2025-11-28 09:40:44,1037.24,DEPOSIT,646e6d6b-6f61-4f65-9ae7-e3fd23cb56b8,"Lake Christina, BW",COMPLETED
TXN02321,1876,2025-06-10 05:00:22,9258.77,WITHDRAWAL,f386fc84-4ba5-48a8-bc41-66be1965befc,"New Dominic, CO",PENDING
TXN02322,1193,2025-01-09 07:16:40,2179.86,WITHDRAWAL,8aa499b7-76c9-4825-a842-e7f5164679a4,"North Michael, GY",PENDING
TXN02323,1419,2025-08-03 03:01:11,8595.29,WITHDRAWAL,9aa7d84c-61e8-49c5-a7f7-7e75e65c6189,"South Michele, AF",PENDING
TXN02324,1857,2025-05-24 06:28:58,4770.45,WITHDRAWAL,5ade15d6-d1c4-4375-a04e-c480fc77c405,"East Davidbury, TZ",COMPLETED
TXN02325,1951,2025-02-25 22:00:28,5869.05,DEPOSIT,c7bd7b63-8819-4b4c-8d54-7b960b8f743d,"Adrianberg, BD",PENDING
TXN02326,1705,2025-06-01 05:12:13,7132.57,DEPOSIT,1b32bc3b-0c7a-4f96-95c5-181babe278a8,"Lake John, MR",PENDING
TXN02327,1409,2025-08-13 14:02:11,8096.62,DEPOSIT,15b25915-7cba-4756-9aac-8b797d49e8f9,"North Briantown, ER",PENDING
TXN02328,1589,2025-09-15 08:08:29,9926.42,WITHDRAWAL,19758e62-6e27-4881-9772-8c55a5e55d3a,"Thomasmouth, MT",FAILED
TXN02329,1475,2025-09-17 19:47:15,4168.5,TRANSFER,7e02bf27-b334-4bf8-87e0-bcacad50dfe2,"New Jodystad, US",COMPLETED
TXN02330,1337,2025-04-22 11:23:34,370.93,DEPOSIT,ff5c3815-9451-4729-b312-3d26ba22d6d5,"East Aaron, LY",COMPLETED
TXN02331,1413,2025-09-21 23:46:34,3619.82,DEPOSIT,be2eaf0a-22ff-490b-b79a-1afefa37efd0,"North Suzanne, CF",COMPLETED
TXN02332,1453,2025-08-16 16:45:16,8964.25,DEPOSIT,88d3542b-c826-49b4-aa82-30457729407f,"West Martinport, OM",FAILED
TXN02333,1168,2025-09-24 12:45:02,5235.36,WITHDRAWAL,034a0aab-71a5-49e3-bebc-7049d67e7010,"New Kennethstad, FJ",PENDING
TXN02334,1916,2025-09-04 00:06:30,3225.46,TRANSFER,eb84e764-1aba-4ef9-a995-888cb3054c89,"Lake Shannonfort, NP",FAILED
TXN02335,1656,2025-12-19 09:47:59,4447.11,TRANSFER,0ef42cd8-5709-444b-ad92-22bbb624c283,"Gregoryfort, KH",COMPLETED
TXN02336,1305,2025-11-22 19:29:46,3647.18,DEPOSIT,06c8e1aa-2001-4ab7-9120-20996b07fa47,"New Christopher, ME",FAILED
TXN02337,1874,2025-08-24 04:08:42,6563.47,DEPOSIT,6822b2cd-0e10-4045-8c25-06c47a0eea44,"Port Jenniferton, DE",COMPLETED
TXN02338,1459,2025-02-16 20:21:24,206.82,WITHDRAWAL,640aeae7-1d27-4e2b-acd8-19c611ba33d4,"Garrettmouth, AR",COMPLETED
TXN02339,1360,2025-05-20 16:20:43,6509.1,TRANSFER,6d75c096-a1f2-4ce6-ba52-a1d5d36e8d21,"West John, CZ",COMPLETED
TXN02340,1323,2025-03-13 01:49:12,2884.16,DEPOSIT,5b117f20-8a05-4e06-9f83-c18b7c7dca05,"North Misty, MT",FAILED
TXN02341,1141,2025-10-25 11:45:41,3990.31,DEPOSIT,a5a9c1be-48d3-4f98-b870-2def844e19ff,"Robertfort, BS",COMPLETED
TXN02342,1416,2025-01-29 23:49:34,2476.25,WITHDRAWAL,4fc2fd2b-9b34-4649-a6f8-03c6d8868d4d,"North Billy, AE",FAILED
TXN02343,1037,2025-03-30 00:26:52,1140.18,DEPOSIT,e88859dd-c5dd-4f8b-962e-d43fd4868d2d,"New Karen, TM",PENDING
TXN02344,1832,2025-11-27 00:31:34,1696.66,DEPOSIT,b3fa5d5f-3e48-4c18-9faa-e65726044516,"East Douglaschester, LY",FAILED
TXN02345,1962,2025-08-06 10:43:03,8094.06,DEPOSIT,614e27f0-d9f9-4100-8090-7f22a059b9f3,"Salazarberg, QA",PENDING
TXN02346,1177,2025-10-02 05:08:19,8318.98,DEPOSIT,1a70a81a-4202-4418-b6ae-db91890e2e44,"Hopkinsborough, KZ",FAILED
TXN02347,1982,2025-06-30 00:45:57,7101.65,TRANSFER,e1e3f5cf-1252-453b-91f3-b11c57adfb93,"Paulahaven, CU",FAILED
TXN02348,1305,2025-01-14 16:56:14,5463.46,TRANSFER,aad41a73-4658-422e-8768-d2e4192e3dc1,"Port Paulstad, DK",FAILED
TXN02349,1214,2025-09-12 06:31:26,8947.41,WITHDRAWAL,6e5b6d9f-2f19-4912-8af7-5f8c64965ca5,"Glennbury, MN",PENDING
TXN02350,1064,2025-01-22 20:53:40,5652.89,DEPOSIT,fe50fbba-2ede-4ede-bce3-da4524fdf258,"Lesliestad, GN",PENDING
TXN02351,1586,2025-12-16 20:49:37,9788.08,TRANSFER,f33f24e7-7d2f-40ae-bfb8-60cbe8dab4dc,"Emilymouth, GB",COMPLETED
TXN02352,1494,2025-05-20 12:08:52,300.79,DEPOSIT,429b01a5-6925-472b-ba38-b5d47821884b,"Dixonshire, NP",COMPLETED
TXN02353,1186,2025-02-26 22:59:06,2075.7,WITHDRAWAL,93e7d699-cd5a-4c3f-906b-ddc54757b52b,"Jeanville, AO",FAILED
TXN02354,1332,2025-04-21 15:26:37,4108.87,DEPOSIT,017cff67-509d-412c-a359-da56a01f1549,"Laneshire, NL",FAILED
TXN02355,1932,2025-04-29 00:04:49,6728.16,DEPOSIT,dbd6ed4a-5574-4a55-adc6-722f88a934a1,"East Lorettaton, NL",PENDING
TXN02356,1400,2025-10-06 05:03:36,2746.29,TRANSFER,6afae130-e035-4af5-b282-e9b8c02d7852,"Whitebury, SZ",FAILED
TXN02357,1915,2025-04-26 07:07:50,4423.99,WITHDRAWAL,95952125-70db-45f9-9d27-d39d0593b210,"West Gail, IQ",FAILED
TXN02358,1546,2025-11-11 21:56:24,2273.41,DEPOSIT,1c392667-9355-4e00-a188-966e12acccff,"Samuelstad, AF",PENDING
TXN02359,1770,2025-03-08 13:24:21,4958.53,WITHDRAWAL,e49a4f58-4aee-4f72-b225-6d64c9947eba,"Murraytown, JO",FAILED
TXN02360,1026,2025-11-28 01:26:21,8305.18,TRANSFER,91367d62-b919-4ede-be24-a483f8f383d1,"Hodgeberg, MR",PENDING
TXN02361,1435,2025-02-11 01:42:11,8695.06,TRANSFER,a7caddeb-b2b7-4188-8a93-13ba850e7e3a,"South Andrewbury, CF",PENDING
TXN02362,1738,2025-08-10 15:41:04,5578.12,WITHDRAWAL,73e99f68-4ae8-485c-97f6-a4cf224ad577,"Port John, PA",COMPLETED
TXN02363,1720,2025-08-23 02:46:55,6702.28,WITHDRAWAL,0e5c969b-b183-4df9-a7f3-8c77e17e22cf,"Levifurt, RU",COMPLETED
TXN02364,1302,2025-05-25 17:24:00,6792.6,TRANSFER,653a8465-0302-4844-b1fd-053bbad70c04,"South Crystal, SV",FAILED
TXN02365,1543,2025-02-19 23:30:42,9767.54,TRANSFER,ced9deb2-fac2-413b-88a8-a522dce683a6,"Gonzalezville, BJ",PENDING
TXN02366,1449,2025-12-26 10:22:08,4869.03,WITHDRAWAL,26cbe50a-d350-4f5b-8b34-dc5ee21eb19b,"Port Stacyton, WS",PENDING
TXN02367,1422,2025-09-03 08:25:36,9387.09,DEPOSIT,44b74a0b-eb08-4c43-80dd-7f644acc2c22,"South Lisa, ST",COMPLETED
TXN02368,1255,2025-03-14 22:39:05,6842.56,TRANSFER,6c4086e2-3667-4765-80b3-713afe2b7fe8,"Lowefurt, AO",PENDING
TXN02369,1718,2025-12-11 07:19:45,6991.17,TRANSFER,fa31346b-f041-4961-aa98-3f49826f2b7c,"Jimenezland, MC",FAILED
TXN02370,1005,2025-03-16 03:36:19,223.53,DEPOSIT,a3de937c-55e7-4bb3-9a10-f64f023befcb,"Catherineport, NZ",FAILED
TXN02371,1404,2025-11-15 15:36:06,5571.92,WITHDRAWAL,8ff251cf-0626-4f70-a211-95229971e205,"Samanthaview, TN",COMPLETED
TXN02372,1262,2025-09-17 16:43:23,6983.61,WITHDRAWAL,30137a80-ddf9-493a-9d1d-0eaa0d4fc743,"West Christy, BW",PENDING
TXN02373,1336,2025-11-27 02:33:59,5746.2,WITHDRAWAL,0cc7754d-5fcb-495b-b714-00c3ee371cff,"North Danielmouth, JP",COMPLETED
TXN02374,1217,2025-05-22 13:13:03,7768.95,TRANSFER,e64e2b2d-c97e-4828-9850-a65279a6470c,"New Natalieborough, SL",FAILED
TXN02375,1636,2025-09-24 11:16:29,4135.13,DEPOSIT,ba6ecbfe-c1e0-4486-a390-69f493bb52ab,"West Jonathanland, BH",FAILED
TXN02376,1561,2025-04-12 12:36:20,5633.06,WITHDRAWAL,593bf230-105a-4242-bdf3-1349459dcfb5,"Cruzhaven, LV",PENDING
TXN02377,1489,2025-01-27 08:03:56,7010.62,TRANSFER,30e0ee79-5486-434b-9569-4a3836acf970,"West Zacharyborough, QA",FAILED
TXN02378,1619,2025-04-22 21:49:00,6821.81,TRANSFER,0cc8c807-8174-4096-9a2d-f2b151d9170e,"North Claudia, AL",FAILED
TXN02379,1945,2025-02-06 06:52:34,9682.17,DEPOSIT,5158cb86-ee70-46f2-842d-85cc673fb5b0,"Campbellville, RU",FAILED
TXN02380,1895,2025-11-02 13:00:09,2660.13,DEPOSIT,093d4e37-4323-4c6a-8c85-af357367d2c7,"New Benjaminmouth, KM",FAILED
TXN02381,1237,2025-02-06 03:21:23,6961.06,TRANSFER,b1a4675d-86f1-46d9-9b37-16cfe5bfca33,"South Jacqueline, NZ",PENDING
TXN02382,1941,2025-02-02 17:54:00,921.98,DEPOSIT,63a6b06f-ed87-4e96-8415-c0385da5f675,"Pollardhaven, NO",FAILED
TXN02383,1540,2025-02-09 19:57:58,1563.02,TRANSFER,d39c2bfc-7853-4a36-923f-d0d791999d5f,"Gonzalesshire, LK",FAILED
TXN02384,1395,2025-09-16 19:49:34,165.3,DEPOSIT,28eab54a-32ff-4dc2-a9fb-9d7433b3f445,"Joneston, WS",FAILED
TXN02385,1627,2025-04-26 18:15:49,7707.78,WITHDRAWAL,faa26a9e-f83a-41f5-9534-f77d07308155,"West Jake, MK",FAILED
TXN02386,1572,2025-08-22 13:47:00,7509.15,TRANSFER,6c070379-5907-4268-968b-42cc112532b3,"Scottberg, ST",PENDING
TXN02387,1433,2025-05-14 13:29:17,3749.35,DEPOSIT,fcc584be-3d4a-4466-b3ac-ca685d5ffefd,"New Diana, PS",FAILED
TXN02388,1769,2025-07-04 12:03:16,6839.53,DEPOSIT,66722dfa-634d-4c50-a8c2-cbfc484411ef,"North Taylor, ME",COMPLETED
TXN02389,1012,2025-06-24 13:45:52,1368.03,DEPOSIT,ae6af388-1108-4e17-8b16-a65d8f3f329b,"Amberview, NO",FAILED
TXN02390,1340,2025-06-04 18:47:24,381.83,WITHDRAWAL,3540a26d-de77-4d4f-9ad1-0cac7c20ecf5,"Port Nancyborough, AF",COMPLETED
TXN02391,1170,2025-02-23 23:52:23,5591.81,WITHDRAWAL,2857d66d-345a-4c28-9749-f77e83f3c616,"Whitefurt, NR",COMPLETED
TXN02392,1862,2025-08-03 22:10:30,2929.18,TRANSFER,414ab65f-38d3-4674-a5b8-a9eccfa57f25,"Chadstad, SZ",COMPLETED
TXN02393,1667,2025-09-15 20:17:36,6637.29,DEPOSIT,dff21807-2033-4e81-91e7-45ff2a23a71c,"Sherrychester, CD",FAILED
TXN02394,1828,2025-12-19 01:46:43,1924.22,DEPOSIT,7794e58e-8b5b-4bfd-8dc5-4cae01218ca8,"North Amanda, TM",PENDING
TXN02395,1727,2025-12-02 20:37:56,3679.91,WITHDRAWAL,d7a5914a-b8d8-41ab-a2d0-f78820040a26,"Lake Stephenbury, TH",PENDING
TXN02396,1106,2025-11-11 09:17:40,1753.83,TRANSFER,7bd90579-f33b-49d7-aabb-1647d8386f30,"Harrisonville, CL",COMPLETED
TXN02397,1969,2025-11-16 10:05:59,638.31,DEPOSIT,51ac9149-23e4-452d-8ae0-96298052c055,"Lake Jessica, TD",PENDING
TXN02398,1182,2025-07-02 14:16:43,7417.92,DEPOSIT,c7bd5595-0047-4fb9-b2cb-9f7463d2d733,"North Scottland, CY",PENDING
TXN02399,1577,2025-01-26 08:43:30,490.9,TRANSFER,db885d27-b761-4545-a43d-0405d3c8a4d6,"Donaldport, GQ",COMPLETED
TXN02400,1239,2025-04-15 14:22:52,7084.3,TRANSFER,f6dd2650-ad84-4d1a-a371-538837738335,"West Joannefort, MD",PENDING
TXN02401,1967,2025-08-29 08:38:36,736.39,WITHDRAWAL,c1e464fb-180c-4ae3-b83b-0d47fc46d1b7,"Michaelshire, TV",FAILED
TXN02402,1401,2025-08-17 22:17:42,3599.87,TRANSFER,b5b3ecb5-5d61-462d-a04e-86b11bbbefac,"Baileyfurt, NA",COMPLETED
TXN02403,1851,2025-10-07 13:54:22,3641.81,WITHDRAWAL,9b751b4f-0a6a-4930-8bc6-5ea5681ec744,"Warrenbury, FI",PENDING
TXN02404,1203,2025-04-14 14:46:12,4802.42,DEPOSIT,9d7032c1-0478-4ccf-841d-ac52441982d6,"Edwinport, CU",PENDING
TXN02405,1772,2025-12-25 16:37:17,2143.67,DEPOSIT,5d51ca84-b66f-4ffe-aea1-6edd613ea092,"Port Stephen, FR",COMPLETED
TXN02406,1657,2025-12-15 00:36:19,6830.11,DEPOSIT,1697201f-d679-4fe3-a08f-23902eab253e,"Port Jonathantown, PK",FAILED
TXN02407,1755,2025-01-07 09:47:57,8762.09,DEPOSIT,abf89658-7a6d-4c6d-88d5-e760b17ac315,"South Brendan, CI",COMPLETED
TXN02408,1006,2025-05-01 18:30:55,8055.01,TRANSFER,1d4211f8-9634-483f-a3fa-69c2c9e116b9,"West Benjaminville, BD",COMPLETED
TXN02409,1419,2025-01-24 22:12:20,4440.09,TRANSFER,26c1a108-e8d6-4cf7-942c-80a2b5767c1a,"Smithhaven, AU",PENDING
TXN02410,1224,2025-02-17 18:17:58,8281.02,TRANSFER,b7bfa181-9262-45ac-8f7e-91de5941109a,"Lake Jose, PT",FAILED
TXN02411,1129,2025-11-27 16:55:04,847.37,DEPOSIT,8e6a0b5e-dd0f-43e8-b4a9-b142990e3a80,"East Lucas, SD",COMPLETED
TXN02412,1024,2025-07-01 07:05:15,7859.22,WITHDRAWAL,e4f96c65-7df3-4d45-9bb0-273f34ff0001,"New Jacobport, TO",COMPLETED
TXN02413,1825,2025-05-26 17:12:54,4793.91,TRANSFER,408cd80d-d175-4167-975e-c2b591f453b6,"Sanchezhaven, NG",PENDING
TXN02414,1171,2025-12-25 03:48:40,9247.45,DEPOSIT,adc47057-489c-4d72-9a62-632663289f93,"Port Eric, GE",FAILED
TXN02415,1823,2025-02-02 02:13:24,9489.39,WITHDRAWAL,b1530921-7eae-443c-b320-194efeb2b833,"Port Diane, NO",PENDING
TXN02416,1271,2025-05-12 19:52:30,514.38,TRANSFER,4f74edc2-2459-42f9-84b8-fcb2c75795ba,"Ryanview, UA",FAILED
TXN02417,1043,2025-11-24 18:01:13,7395.36,DEPOSIT,ab78b453-7f80-4bce-b879-84befd0e6b7b,"West Aaron, AU",PENDING
TXN02418,1557,2025-09-08 05:05:03,9772.28,TRANSFER,2428f9e0-a867-4ad1-ace0-8b86bc11330a,"New Peterton, BT",FAILED
TXN02419,1021,2025-04-20 16:22:48,6287.9,TRANSFER,0478c8cd-ca37-473b-a082-6fe9bf0c6693,"Christophertown, TJ",FAILED
TXN02420,1027,2025-10-06 03:05:04,3358.4,WITHDRAWAL,24ab6f4d-d2eb-45a1-b55e-632947a13168,"Richfurt, CF",PENDING
TXN02421,1283,2025-03-14 17:12:08,986.21,WITHDRAWAL,b231e7d7-a51c-47a2-a10d-3cfd0e98ddb8,"East Luke, NL",COMPLETED
TXN02422,1918,2025-11-04 01:58:36,6069.53,TRANSFER,99286625-61a2-4caa-b791-ed72e8d9fd15,"Port Alexander, BG",COMPLETED
TXN02423,1218,2025-01-20 09:46:16,9214.48,TRANSFER,86bd20ac-0d6b-45ec-96de-857609a7c5f9,"North Angela, SK",PENDING
TXN02424,1558,2025-02-10 05:54:41,4621.75,TRANSFER,4f49fa99-f0c5-4bf8-8f3e-297f00e8c059,"East Alisonbury, LT",COMPLETED
TXN02425,1277,2025-09-11 19:03:24,3000.21,TRANSFER,8b33894c-55c9-4df7-9081-09b547578291,"New Felicia, VU",COMPLETED
TXN02426,1208,2025-09-26 14:29:30,4747.53,TRANSFER,b4ce93c1-4333-4e5a-ac68-08bc0ca37141,"Lake Scott, NO",COMPLETED
TXN02427,1118,2025-01-31 23:04:41,3754.55,DEPOSIT,2b9eebab-64d7-4967-aae0-3e1dc5335386,"New Kristinaland, CU",PENDING
TXN02428,1961,2025-12-25 04:38:08,1975.27,TRANSFER,85190182-6dd8-4ccc-a29b-c628aca41c10,"West Melissashire, KI",COMPLETED
TXN02429,1009,2025-10-11 06:46:21,6541.51,WITHDRAWAL,41a5b2f0-fb3c-4d94-b289-4d6fe4e5ab2a,"Bradfordstad, VC",FAILED
TXN02430,1515,2025-03-21 01:21:41,3038.44,TRANSFER,ff741b09-dcf8-4347-9405-7d22fe568d34,"North Tiffanyside, GH",COMPLETED
TXN02431,1134,2025-09-02 18:53:06,4104.1,DEPOSIT,dcad357e-0224-46cb-be98-00fbbddedcbf,"Crawfordborough, UY",COMPLETED
TXN02432,1824,2025-06-12 02:55:57,4964.79,DEPOSIT,23b6ce8c-fa8e-4dec-8a4b-970c80fb89ee,"New Brendaville, AE",COMPLETED
TXN02433,1766,2025-04-22 05:26:22,8733.38,DEPOSIT,3b97810d-9b3d-4cfa-ac14-b13eaad1f179,"Lutzstad, KH",FAILED
TXN02434,1777,2025-01-10 03:45:57,3320.42,TRANSFER,cff287e1-67d1-45ce-9a95-a394ba7d3996,"Simmonsville, SE",COMPLETED
TXN02435,1818,2025-06-29 09:56:16,3741.59,WITHDRAWAL,201162af-e5df-4633-9ea6-d2a865ebbf76,"South Sara, NR",PENDING
TXN02436,1221,2025-07-17 11:37:19,2286.75,DEPOSIT,5b876aa9-aab1-4294-aa30-6b9de7f3072a,"North Jessicafurt, DZ",COMPLETED
TXN02437,1731,2025-02-27 14:04:20,3659.81,WITHDRAWAL,9795795d-2c01-4a94-a6c9-e45feca021c6,"East Ronald, NZ",COMPLETED
TXN02438,1560,2025-06-10 15:47:35,3934.42,TRANSFER,02dd8c6b-83cf-476e-b0ed-e2f5d4af795e,"South Dawn, BS",PENDING
TXN02439,1332,2025-12-12 06:09:19,6542.35,DEPOSIT,2b441d12-532a-447f-9128-6916fd508f47,"New Sabrina, UY",FAILED
TXN02440,1583,2025-09-03 09:12:31,5596.14,WITHDRAWAL,9bf447c3-f7ab-4171-89ab-aadcb6d0f0ef,"South Kellyshire, GY",FAILED
TXN02441,1022,2025-10-21 17:25:43,8054.52,TRANSFER,22b54f37-1b2e-4e89-8913-f2f090cb3309,"Matthewfort, QA",COMPLETED
TXN02442,1068,2025-06-18 07:45:09,392.69,DEPOSIT,9a6f5a60-f97a-455a-929d-85316f0fc08b,"Jamestown, SY",FAILED
TXN02443,1417,2025-11-01 17:48:55,9193.73,DEPOSIT,f5a7d23e-5e8e-46b5-8e9a-6a6ae981ad2e,"West Anthonyland, KN",COMPLETED
TXN02444,1619,2025-12-09 04:27:59,8607.67,TRANSFER,70d95dd6-c5f0-4fb3-9ff2-ca834a78ffe0,"Port Paulfort, TG",COMPLETED
TXN02445,1406,2025-07-31 08:11:56,5927.68,TRANSFER,d2add2a6-f411-49d1-91e9-9ec492581fd6,"New Susan, MH",PENDING
TXN02446,1682,2025-11-12 06:05:07,7770.32,DEPOSIT,88cd565c-17c2-4048-8d2a-ac5b59d5d1bd,"Millerville, KP",COMPLETED
TXN02447,1761,2025-07-10 11:44:17,5837.85,WITHDRAWAL,a6c7efe0-df7f-4207-8e5b-6b910a14a9f1,"Kimtown, VC",COMPLETED
TXN02448,1851,2025-08-07 22:01:40,3489.66,WITHDRAWAL,b439bcc8-9828-4c33-850f-a0b1430b3d76,"New Stacie, TJ",FAILED
TXN02449,1874,2025-10-31 12:36:35,6508.78,DEPOSIT,768aceb7-a3b3-407c-997e-20057dc437dd,"Lake Jessetown, CV",COMPLETED
TXN02450,1109,2025-08-02 20:58:41,5405.18,TRANSFER,bb287a6d-1a07-457b-9f9d-1e74049cd160,"West Cynthia, BI",PENDING
TXN02451,1653,2025-08-22 14:51:14,8763.08,WITHDRAWAL,093fbebc-a024-4779-95ea-be9a64346e31,"Hillshire, TW",FAILED
TXN02452,1843,2025-12-19 08:25:19,4170.04,DEPOSIT,99c93a43-a4a4-48f5-a95c-7f2566c8b707,"Edwardburgh, DK",PENDING
TXN02453,1080,2025-03-23 12:42:05,9641.69,TRANSFER,35f856e8-9acf-460b-a877-8ecb30647094,"Lake Annfurt, DO",FAILED
TXN02454,1817,2025-11-19 04:48:50,2346.95,TRANSFER,7f9c0bc1-f3c5-4e77-884f-3c33037dea9d,"North Shelby, IL",COMPLETED
TXN02455,1038,2025-10-13 08:35:13,146.61,WITHDRAWAL,b5e8f105-a6b5-45be-a288-75b8e79a52b2,"Taylorshire, PG",COMPLETED
TXN02456,1104,2025-05-12 07:43:26,3082.72,DEPOSIT,bc1a591f-cae8-49a6-b1f8-049a7835f883,"Virginiamouth, SA",FAILED
TXN02457,1343,2025-11-18 08:36:50,8270.44,TRANSFER,a45a2d29-ce87-4c55-978e-bbc2b0bcb6e5,"Kevinstad, NE",COMPLETED
TXN02458,1583,2025-09-04 05:27:12,5455.64,WITHDRAWAL,0cb91e87-4176-4a5e-befc-557fe8877987,"Danielsfort, GE",PENDING
TXN02459,1782,2025-05-11 17:46:08,7073.57,WITHDRAWAL,5f67ce49-f093-44cb-80ce-922c4dce488d,"West Mark, BI",COMPLETED
TXN02460,1221,2025-04-12 02:27:37,5848.2,TRANSFER,8c897fe4-e575-441f-addb-f278a7c2d086,"Gomezhaven, FJ",FAILED
TXN02461,1658,2025-08-30 20:03:03,6663.88,WITHDRAWAL,32c3bb98-81b5-4d76-8485-e362df61766a,"Annabury, HR",FAILED
TXN02462,1552,2025-12-08 16:06:01,5176.28,WITHDRAWAL,f1d7db6d-8c0a-4448-a7a8-73e55a6997ad,"Sotochester, SA",PENDING
TXN02463,1978,2025-03-19 10:20:50,2132.53,TRANSFER,4cba06ed-d472-42cf-a442-5305fa87fb09,"Johntown, HR",PENDING
TXN02464,1999,2025-10-22 19:32:17,1492.73,DEPOSIT,78936d2d-8647-43c7-9d6b-4e017906f2b8,"New Rachelport, HN",COMPLETED
TXN02465,1668,2025-02-26 17:04:31,3789.73,DEPOSIT,c57dfa49-6894-420a-a683-85d8e2422489,"Lake Maria, ID",COMPLETED
TXN02466,1021,2025-04-19 10:20:57,4959.44,TRANSFER,6e3d5887-ba92-464a-b9b3-9a02df0b6363,"Michelleton, MK",FAILED
TXN02467,1406,2025-01-08 07:56:40,3043.1,WITHDRAWAL,51b2530e-4e3b-47b2-8a5a-a416b95bfa5c,"West Virginiaton, UG",COMPLETED
TXN02468,1054,2025-03-04 11:29:11,928.81,WITHDRAWAL,2a498fca-76a6-4248-a6a0-ed0444e65aaa,"North Stephenview, EC",COMPLETED
TXN02469,1316,2025-11-30 15:16:07,8283.81,DEPOSIT,3236f41d-c22c-484c-9a7f-8712c216a949,"Lake Taylorbury, SZ",PENDING
TXN02470,1881,2025-06-27 12:14:05,4749.38,WITHDRAWAL,971d4716-f8dc-4be1-9833-88942452260d,"Josephstad, TL",PENDING
TXN02471,1525,2025-08-17 04:40:43,5254.22,WITHDRAWAL,8fee2edb-3ddf-4688-8139-bb86af85203c,"North Robertmouth, TJ",COMPLETED
TXN02472,1053,2025-12-28 00:37:34,8615.71,WITHDRAWAL,ad349caa-09d7-45f8-9ab6-82201c24f102,"Lake Heidi, AF",COMPLETED
